Country Name,Country Code,Series,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,Non-teaching staff compensation as a percentage of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNNTS,39.71597,..,..,29.82883,21.00646,16.90753,21.25589,..,28.62166,24.73385,24.52437,24.1657,24.12535,..,22.26462,23.50493,22.92468,21.97127,22.12545,22.18331,..,..,..
Argentina,ARG,Non-teaching staff compensation as a percentage of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNNTS,41.90337,..,..,22.7233,3.63673,5.445,12.99684,28.30309,31.46871,22.64954,22.66566,22.52388,23.27952,22.28916,23.4966,22.51943,22.01739,21.41812,21.42639,21.35839,..,..,..
Argentina,ARG,Non-teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNTS,33.81936,..,..,35.03589,34.5862,26.27763,29.00377,..,34.32528,36.33806,34.30537,32.77196,33.66723,..,24.32072,30.43098,28.12826,27.91179,29.09402,28.77348,..,..,..
Argentina,ARG,Non-teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNNTS,41.89189,..,..,20.78787,0.25247,2.74602,10.84422,27.81254,32.62584,22.73166,22.82623,22.63539,23.72984,22.84629,23.98437,23.03732,22.35188,21.31067,21.34934,21.25879,..,..,..
Argentina,ARG,Percentage of total aid to education allocated to least developed countries (%),UIS.AIDEDUC.LOWINCOMECOUNT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNTS,49.72623,..,..,64.26993,79.39883,81.79331,72.56196,60.50996,58.64626,65.04314,64.94298,64.50082,64.40679,61.61925,65.09676,62.23639,61.29228,60.51367,60.52811,60.36868,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in post-secondary non-tertiary public institutions (%),UIS.XSPENDP.4.FDPUB.FNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),UIS.XSPENDP.02.FDPUB.FNTS,53.7859,..,..,57.13001,55.341,65.58364,62.64465,55.97217,64.43725,61.9449,61.61754,62.3825,61.02805,62.53412,63.70953,64.12103,64.14425,60.13997,59.30593,59.27233,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNTS,47.98703,..,..,51.78268,59.46317,65.91183,62.54881,56.36951,65.72506,65.49071,65.31274,65.70331,66.05765,66.98103,68.57298,68.54034,68.71794,63.92832,63.38325,63.25925,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNTS,48.66197,..,..,57.52982,67.76252,71.59786,66.32158,..,60.62066,63.5791,62.72946,62.44669,61.74644,..,66.13151,64.65263,62.32754,60.04322,60.29064,59.95916,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNTS,49.80966,..,..,65.58313,85.70837,83.65846,73.90306,60.90044,58.05431,64.70884,64.76116,64.26638,64.17352,61.55307,64.86273,62.1281,60.82917,59.2125,59.26758,59.06129,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNTS,46.49656,..,..,54.04321,53.84943,61.88041,60.46329,..,55.76092,58.51489,55.33582,53.72695,51.03025,..,64.64188,64.29364,55.76113,55.77342,58.01612,57.33891,..,..,..
Argentina,ARG,Teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNTS,49.92888,..,..,67.62287,89.74802,86.50658,75.96774,61.503,57.10732,64.17715,64.46349,63.89223,63.79365,61.44628,64.49245,61.96083,60.12776,57.34808,57.45901,57.19503,..,..,..
Argentina,ARG,"Volume of official development assistance flows for scholarships by sector and type of study, constant US$",UIS.ODAFLOW.VOLUMESCHOLARSHIP,..,..,..,..,..,..,..,..,254481,1356668,4637394,6869402,6685587,4152125,7393059,7364022,5276784,3927594,2314968,4848592,4077905,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in post-secondary non-tertiary public institutions (%),UIS.XSPENDP.4.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in pre-primary public institutions (%),UIS.XSPENDP.0.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,All staff compensation as % of total expenditure in upper secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in post-secondary non-tertiary public institutions (%),UIS.XSPENDP.4.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in pre-primary public institutions (%),UIS.XSPENDP.0.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Capital expenditure as % of total expenditure in upper-secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNCUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in post-secondary non-tertiary public institutions (%),UIS.XSPENDP.4.FDPUB.FNCUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in pre-primary public institutions (%),UIS.XSPENDP.0.FDPUB.FNCUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNCUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNCUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure as % of total expenditure in upper-secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNCUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in post-secondary non-tertiary public institutions (%),UIS.XSPENDP.4.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in pre-primary public institutions (%),UIS.XSPENDP.0.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Current expenditure other than staff compensation as % of total expenditure in upper secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNNONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Expenditure on school books and teaching material as % of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNBOOKS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Expenditure on school books and teaching material as % of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNBOOKS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education not specified by level, constant PPP$ (millions)",UIS.X.PPPCONST.UK.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education not specified by level, constant US$ (millions)",UIS.X.USCONST.UK.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education not specified by level, PPP$ (millions)",UIS.X.PPP.UK.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education, constant PPP$ (millions)",UIS.X.PPPCONST.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education, PPP$ (millions)",UIS.X.PPP.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on lower secondary education as a percentage of GDP (%),UIS.XGDP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on lower secondary education, constant PPP$ (millions)",UIS.X.PPPCONST.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on lower secondary education, constant US$ (millions)",UIS.X.USCONST.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on lower secondary education, PPP$ (millions)",UIS.X.PPP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on lower secondary education, US$ (millions)",UIS.X.US.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on post-secondary non-tertiary education as % of GDP (%),UIS.XGDP.4.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on post-secondary non-tertiary education, constant PPP$ (millions)",UIS.X.PPPCONST.4.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on post-secondary non-tertiary education, constant US$ (millions)",UIS.X.USCONST.4.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on post-secondary non-tertiary education, PPP$ (millions)",UIS.X.PPP.4.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on post-secondary non-tertiary education, US$ (millions)",UIS.X.US.4.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on pre-primary education as % of GDP (%),UIS.XGDP.0.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on pre-primary education, constant PPP$ (millions)",UIS.X.PPPCONST.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on pre-primary education, constant US$ (millions)",UIS.X.USCONST.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on pre-primary education, PPP$ (millions)",UIS.X.PPP.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on primary education, constant PPP$ (millions)",UIS.X.PPPCONST.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on primary education, constant US$ (millions)",UIS.X.USCONST.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on primary education, PPP$ (millions)",UIS.X.PPP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on secondary and post-secondary non-tertiary vocational education as % of GDP (%),UIS.XGDP.2T4.V.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant PPP$ (millions)",UIS.X.PPPCONST.2T4.V.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)",UIS.X.USCONST.2T4.V.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, PPP$ (millions)",UIS.X.PPP.2T4.V.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)",UIS.X.US.2T4.V.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary education, constant PPP$ (millions)",UIS.X.PPPCONST.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary education, constant US$ (millions)",UIS.X.USCONST.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary education, PPP$ (millions)",UIS.X.PPP.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on tertiary education, constant PPP$ (millions)",UIS.X.PPPCONST.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on tertiary education, constant US$ (millions)",UIS.X.USCONST.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on tertiary education, PPP$ (millions)",UIS.X.PPP.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on tertiary education, US$ (millions)",UIS.X.US.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on upper secondary education, constant PPP$ (millions)",UIS.X.PPPCONST.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on upper secondary education, constant US$ (millions)",UIS.X.USCONST.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on upper secondary education, PPP$ (millions)",UIS.X.PPP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Government expenditure on upper secondary education, US$ (millions)",UIS.X.US.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial government funding per lower secondary student, constant PPP$",UIS.XUNIT.PPPCONST.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial government funding per pre-primary student, constant PPP$",UIS.XUNIT.PPPCONST.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial government funding per primary student, constant PPP$",UIS.XUNIT.PPPCONST.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial government funding per secondary student, constant PPP$",UIS.XUNIT.PPPCONST.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial government funding per tertiary student, constant PPP$",UIS.XUNIT.PPPCONST.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial government funding per upper secondary student, constant PPP$",UIS.XUNIT.PPPCONST.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial household funding per primary student, constant PPP$",UIS.XUNIT.PPPCONST.1.FSHH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial household funding per secondary student, constant PPP$",UIS.XUNIT.PPPCONST.23.FSHH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Initial household funding per tertiary student, constant PPP$",UIS.XUNIT.PPPCONST.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in post-secondary non-tertiary public institutions (%),UIS.XSPENDP.4.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),UIS.XSPENDP.02.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Non-teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNNTS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Percentage of total aid to education allocated to least developed countries (%),UIS.AIDEDUC.LOWINCOMECOUNT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
